role,time_min,kills,deaths,assists,creeps,rank
0,28.2061122711983,3,4,9,260,A
0,37.485440531830335,14,7,9,373,A
1,21.8995501609968,9,5,7,142,B
1,29.925941832805634,10,7,11,149,C
0,32.59118111990293,5,7,6,316,A
1,26.105330760245334,7,6,8,138,B
4,34.27782938656226,0,2,22,53,B
3,33.417154066613904,9,4,7,302,A
3,28.79323064741181,6,3,6,219,A
0,25.85625710209569,10,8,2,214,B
2,33.79764021670021,8,5,3,264,B
0,27.545714487424796,13,5,2,265,A
1,22.151574054277255,2,6,14,96,C
2,21.313808586812936,5,6,6,172,B
1,33.41211619442691,2,0,11,180,A
4,32.647366638292254,2,2,21,63,B
1,22.591573281681594,5,2,13,135,B
4,27.098465419457824,0,2,18,19,C
4,23.886419467678145,0,4,21,13,C
1,23.6782410246565,11,1,11,143,S
1,26.522994342387232,10,5,9,107,C
4,26.909484073781186,2,0,28,36,S
2,36.63442240559836,7,4,9,279,A
4,33.60354702680211,0,6,14,15,D
3,35.91558003276772,6,6,2,262,B
4,34.33492765820155,3,3,10,60,D
2,27.07213004155599,13,8,8,191,B
3,21.93816869355622,3,1,8,202,S
0,26.693993890383368,14,8,5,192,B
0,33.4265963477318,13,1,8,302,S
2,37.24876286755993,12,8,4,294,B
4,28.16837414997385,0,7,14,30,D
1,35.75666376370994,9,3,5,152,B
2,32.85467090540609,7,5,6,306,A
3,24.38158671335059,13,2,2,221,S
3,24.887309825854338,4,6,3,245,A
0,25.282207803581514,7,1,7,183,A
3,28.08013246160405,5,5,4,207,B
2,38.43595513007018,7,8,9,308,B
3,30.20384517827212,10,6,2,298,A
2,22.955682669566354,5,8,9,216,A
1,30.633249457289587,7,1,12,171,A
0,37.76643853297137,7,5,5,296,A
3,27.26766741992993,3,4,3,208,B
2,38.69210776154506,10,0,5,346,S
4,35.172309681017204,2,9,15,23,D
0,25.122141209209122,3,7,4,242,A
1,24.612969483705783,3,3,7,148,B
2,35.5819587958634,14,2,2,328,S
1,28.16957062310097,2,6,14,177,B
1,24.161744297002205,4,1,9,151,A
3,34.04619313302396,3,8,4,250,B
3,20.605542026622523,11,5,4,171,A
2,25.12507228388671,5,6,6,210,A
4,33.740476761424105,3,2,22,34,B
2,23.114938637068885,3,7,6,196,B
4,38.25516463893477,0,8,22,8,D
1,35.06991122961117,11,5,12,146,C
0,31.574357108797372,12,3,5,240,A
2,39.78078483511591,12,0,8,340,S
2,20.230420240520868,6,8,7,199,A
4,30.687288577187587,0,9,13,0,D
1,34.72475193430236,7,1,4,238,A
1,24.478162630822286,7,2,4,120,B
4,33.75361082359804,1,7,15,44,D
1,23.27131494672574,2,3,14,96,C
3,21.012906528874527,5,3,4,186,A
0,29.791827141112005,6,8,5,248,B
2,35.30202700340027,3,4,7,265,B
0,24.218331122813595,11,0,3,175,S
2,31.94797782374306,10,2,6,265,A
3,21.887724008403378,3,8,6,214,A
1,35.00988768990193,8,3,4,193,B
4,22.00628981139227,3,8,10,19,D
3,35.55972237441014,8,7,8,268,B
0,33.47469854981303,11,3,4,324,S
4,30.10841853052789,0,4,22,1,C
1,20.56037702545621,5,4,10,86,C
3,37.42264242164336,14,2,8,340,S
4,38.98224107455478,1,9,29,62,C
3,32.3410849220842,10,2,6,257,A
3,38.406571532540774,11,3,2,311,A
1,24.85388796911469,3,7,14,144,B
2,32.690379088124935,6,1,8,285,S
4,31.323821747948138,3,3,26,29,B
1,34.05488744239443,11,4,6,139,C
3,36.20854738129637,7,7,9,302,A
1,37.645390331390026,3,4,7,223,B
2,30.33696912615852,9,4,3,248,A
4,33.32469808011575,3,7,25,45,C
2,27.45352190991676,6,6,5,243,A
0,35.39716011357787,6,8,6,272,B
4,30.003180125650886,2,1,20,48,A
2,28.52669810880692,12,5,6,233,A
3,24.65187197951518,11,0,2,197,S
4,29.214844345223433,3,0,21,52,S
4,24.57716551646994,1,0,12,33,A
1,20.886645016045627,7,0,6,142,S
3,23.90078969466099,8,2,9,238,S
0,25.633636672963366,4,6,7,197,B
2,30.95801913974218,3,1,5,279,A
1,29.267669717326395,7,5,11,128,C
2,23.815631401831272,5,8,3,202,B
0,29.804057084112564,5,0,2,258,S
0,25.309931276770712,11,7,5,236,A
4,32.87694405623094,2,3,29,9,B
0,37.624254649310274,6,7,3,320,A
2,22.999421189269945,14,5,5,209,A
3,33.845107791918096,11,8,3,269,B
3,34.00770266286587,9,3,6,243,A
4,29.603801546440558,3,3,17,39,C
2,34.962416002218525,7,2,5,276,A
2,34.722919433365014,5,7,2,265,B
0,35.63707078980488,14,6,6,284,A
2,31.680859044553806,6,0,8,269,S
1,29.09833384066923,8,6,10,197,B
0,30.613762821248876,5,1,8,269,S
1,28.077742346472093,6,4,7,189,B
4,27.542341283433604,3,1,24,38,A
3,20.894516324862035,13,6,2,206,A
4,34.65371382793602,0,7,15,25,D
3,22.00859113261776,13,8,7,203,A
4,34.28005417047023,1,2,22,51,B
2,34.95132468359646,12,7,3,328,A
1,29.761669543942894,11,1,7,200,S
3,20.594166106935052,10,2,3,152,A
0,33.83258981197598,8,2,6,254,A
1,28.673918340164715,4,3,7,180,B
0,31.97547408267233,9,2,7,274,S
1,20.719671924173678,10,2,4,116,B
1,32.22413503716387,2,5,6,203,B
4,37.21439411467136,0,1,21,49,B
3,25.580847742605204,13,5,4,253,A
3,38.94062793846855,9,4,2,356,A
1,32.361016166707444,4,2,8,199,B
2,22.834304164951448,3,6,8,223,A
2,20.575416342389058,5,3,8,175,A
0,29.28669747220771,3,3,5,253,A
0,24.759109429019016,3,0,3,236,S
4,26.557774372742895,0,0,12,20,B
1,26.86460349935103,10,4,12,113,B
0,36.70937282217089,5,1,4,296,A
0,39.13098708949656,3,2,5,336,A
1,20.328721158646545,11,4,10,127,B
4,28.879980414934522,3,6,22,46,C
0,20.204083745704903,3,5,6,151,B
4,35.01300517005336,1,8,16,63,D
3,32.45874116066126,4,3,2,275,A
4,37.78072088266403,2,5,25,48,C
2,35.54578965722547,4,1,5,283,A
2,33.2567520058146,6,4,2,322,A
4,20.07852113978531,0,9,15,18,D
2,22.42688313880724,14,0,3,176,S
3,22.67340497729404,11,5,5,173,A
1,25.50153570275846,4,0,9,147,S
2,34.76521361498082,3,1,7,271,A
2,38.99189990575742,11,5,6,277,B
4,23.95368171388477,0,6,25,35,C
3,31.434746223206446,13,7,4,293,A
1,36.09093384285066,3,6,8,165,C
4,21.994472001321373,2,9,23,28,D
4,22.883201207767392,0,2,11,19,D
3,31.896505785475426,13,7,2,275,A
1,21.77614958806084,5,7,5,132,B
3,37.8019684837534,4,7,4,358,A
1,28.545634162546556,9,6,13,168,B
3,34.607393183759115,8,5,4,326,A
4,32.40460105069512,0,4,16,58,D
4,37.641859574979875,1,8,13,19,D
0,22.519557216383365,14,8,3,167,B
2,39.373990934873035,3,3,4,296,B
3,33.230825009649614,11,8,3,258,B
0,21.32973606029744,11,3,5,183,A
2,25.54581712536847,11,4,5,230,A
3,25.173504805589886,9,7,9,234,A
1,21.32752506168817,8,4,14,126,B
2,37.39233996899738,5,4,5,338,A
4,39.509639848955224,2,6,10,19,D
0,31.91375469936124,13,4,4,316,S
2,26.30131750521828,14,3,6,229,S
2,21.17257400845168,8,8,9,167,B
4,31.505345886277325,3,7,20,5,D
3,28.74947645541682,8,6,3,217,B
1,35.453374697283394,4,3,12,152,B
4,39.81464872751553,1,5,27,17,C
1,31.906768144447042,8,5,5,147,C
3,35.44299032041524,4,4,7,258,B
2,25.357486321493386,8,5,2,216,A
1,31.762072637770608,5,6,5,182,B
0,22.27523443421753,9,2,6,208,S
0,29.885706228096982,3,8,3,248,B
4,36.41296360098764,3,9,15,18,D
3,29.3017732582909,8,0,7,269,S
4,33.79825945113076,2,9,28,23,C
4,36.25905967294412,3,2,28,33,A
4,21.360005672951548,2,8,23,24,D
0,23.884735160132983,13,0,8,177,S
0,36.3381342018917,7,6,9,311,A
4,27.91342984273659,1,0,16,50,S
0,35.25306178690221,5,3,4,294,A
3,33.5831080547926,11,3,7,235,A
4,30.129251694073453,3,2,18,3,B
0,34.35659552281783,8,6,3,340,A
1,22.593008009822572,7,1,7,99,B
4,30.34503650877287,1,1,19,51,B
4,32.73258236890097,2,7,17,20,D
3,24.554878796681102,7,3,6,200,A
2,39.7711320968713,10,6,5,360,A
2,34.08526573640692,11,5,9,332,A
3,29.9996035214275,8,1,5,287,S
3,36.44848769159617,9,1,4,282,S
3,28.18013796986801,4,6,6,207,B
2,29.604144154428727,10,1,8,287,S
3,30.54087993657362,7,6,7,234,B
0,25.187599904423614,6,7,4,205,B
4,31.05503666470252,1,2,22,4,B
4,35.20094411921955,3,7,13,48,D
1,22.707249235205154,6,3,4,116,B
1,21.548445266656802,6,1,11,86,B
4,24.60145242207407,2,1,25,44,A
0,31.709400580457785,14,7,3,315,A
2,20.300453484757494,6,3,6,149,A
2,20.041612783525714,12,3,7,179,S
0,29.458837270834298,6,3,6,256,A
2,38.507098141982354,10,4,4,290,A
3,30.207912450401977,9,4,2,229,A
4,28.1632932980311,1,4,14,0,D
4,39.404701248560414,1,1,29,44,S
0,34.699063162335385,5,6,4,249,B
2,21.87839714336151,9,4,9,155,A
1,39.39323517505532,2,1,9,235,B
1,27.283357257654256,3,7,14,183,B
2,29.739485032033627,9,0,6,272,S
1,33.10272954499672,4,1,5,171,B
0,38.3922698550646,6,5,3,366,A
0,24.709887914490366,3,2,2,183,B
2,24.447723523937768,7,3,5,219,A
1,32.161408953981635,5,1,9,170,A
0,38.52085535852095,6,5,5,381,A
0,28.5156375212836,8,6,5,284,A
3,35.05975386257698,13,7,4,285,A
3,27.198158549873465,4,4,3,205,B
0,31.13211796360587,8,3,4,291,A
2,36.46952751976426,3,1,3,334,A
4,37.93869241017832,3,9,16,74,D
4,25.92604090238568,3,2,17,19,B
0,32.52731083952516,13,8,4,278,A
0,32.00439081355513,12,8,6,308,A
0,39.41596298545344,14,0,8,342,S
2,22.518848327050453,3,3,3,221,A
3,30.98690467670106,6,4,7,246,A
0,33.97967921350069,3,6,4,323,A
0,23.68458260543968,13,1,9,211,S
1,29.10735467007127,2,0,14,186,S
2,35.68189401159696,6,3,4,318,A
0,38.995195894257094,3,3,3,354,A
1,25.21784610395072,7,4,14,128,B
4,30.44486503133768,3,7,16,50,D
0,25.435610023823944,8,1,5,248,S
0,35.55784951666308,4,4,8,322,A
1,29.011080961978536,4,4,10,201,B
2,30.826026325126435,8,4,8,250,A
0,22.75756438463895,4,3,4,160,B
4,26.739662448825012,3,5,14,28,D
0,21.085367414648736,14,2,7,155,A
4,33.89766210954577,2,5,12,8,D
3,37.43194301903122,8,8,3,307,B
3,20.797472445958313,12,5,9,193,A
4,24.418264055931996,1,2,10,24,D
2,23.498930275159758,4,0,3,226,S
0,38.98655557090919,14,6,8,374,A
0,27.658948173961925,7,2,2,195,A
3,30.74148431806652,9,8,7,307,A
4,37.15222470651115,3,4,22,59,C
0,28.143856993717073,3,5,3,227,B
0,37.15234999536557,9,0,2,332,S
2,33.68478453205161,11,7,9,305,A
1,20.87874813110389,2,5,7,130,B
3,33.10931402952859,5,8,5,260,B
3,24.61917940294319,10,7,7,240,A
1,31.200087281545176,3,6,14,207,B
0,23.234146922707126,3,7,5,186,B
2,28.430587296940544,14,6,4,266,A
2,24.69856526581503,11,1,8,234,S
3,39.02811031420317,7,6,2,341,A
2,26.58551458444915,3,4,7,243,A
1,39.94298879516334,8,6,12,203,B
0,36.61806006923157,6,1,6,354,S
1,31.909109654156907,6,5,8,197,B
4,39.54910536669922,1,9,14,0,D
3,39.71332046049014,13,7,7,392,A
2,27.911983636996545,9,1,8,274,S
4,20.275293866708,2,8,22,20,D
2,21.270467950119503,11,8,9,186,A
0,38.04212931436626,9,0,8,359,S
0,27.598203217791106,12,0,9,233,S
0,36.91918730846025,10,7,7,363,A
2,28.170974649513294,10,1,9,246,S
4,33.54869368892601,3,4,13,56,D
0,23.64585077738185,9,0,3,225,S
4,34.73959191442303,3,4,11,4,D
2,37.042654392387725,7,8,3,272,B
4,28.299170044050392,2,0,21,43,S
2,26.192666474167865,14,2,5,194,A
2,29.27894379528575,5,7,5,238,B
3,24.217806098019825,7,0,6,222,S
2,31.78279631755447,9,3,3,305,A
2,37.65473677964489,11,4,5,310,A
1,28.98873550616091,8,0,11,126,S
0,32.206155630801916,10,0,5,228,S
3,21.7354656411799,11,1,5,176,S
3,34.481528435808066,12,4,5,289,A
3,29.574397991823638,3,7,4,253,B
1,37.33567555876692,5,7,14,159,C
2,22.94941209773224,6,1,3,180,A
0,38.082158109152715,6,4,8,322,A
4,30.600492736499007,2,4,29,30,B
2,29.14050560961879,11,0,7,228,S
1,29.32131568637471,4,7,12,124,C
2,26.54952773429246,13,8,8,255,A
2,23.41264914126755,9,8,9,175,B
1,24.41291889357914,5,7,10,156,B
3,37.86964076639677,14,1,2,356,S
3,33.46189550161856,5,4,8,258,A
0,21.578065451691643,7,2,8,198,S
0,26.72653224660956,12,2,8,236,S
3,37.05000487758957,11,0,2,358,S
4,25.632074982060985,0,8,14,5,D
2,39.50980996662111,13,3,8,314,A
4,21.493588656334193,3,1,16,41,B
2,35.653655211129326,13,8,4,321,A
3,39.96041029641046,6,2,9,313,A
0,39.43694108561577,14,7,4,371,A
0,28.65585848413721,12,0,9,249,S
4,24.17211104069735,0,9,24,44,D
0,28.377413244920945,5,6,5,254,A
3,27.448222880288824,14,5,3,263,A
4,29.447172403975344,0,7,16,18,D
2,22.38806464505081,8,0,5,173,S
0,24.336274516754457,11,5,5,215,A
1,23.760504755414566,5,4,13,158,B
0,33.706775638427125,6,2,5,256,A
2,21.078249177521123,14,4,6,165,A
4,38.50309636781087,3,3,27,67,B
2,21.002140598799368,5,8,7,157,B
1,28.54391205594939,11,3,11,162,B
3,20.00665935770216,13,7,3,151,B
0,32.20951022707357,12,1,5,266,S
4,34.29674395873418,2,6,13,30,D
3,38.63155306037153,14,2,7,278,A
2,34.90303307053571,4,0,3,337,S
4,36.62092494752393,3,8,28,65,C
3,27.365204764601607,13,6,3,271,A
4,37.23629809646178,1,3,10,21,D
1,33.66945188867193,5,5,14,191,B
1,21.492381111374165,10,3,13,132,A
0,29.80181382428723,8,8,9,216,B
0,34.707352994650535,10,3,7,302,A
1,35.0717071799899,3,7,6,157,C
4,21.417710116182523,2,8,22,35,D
1,31.454991017430025,6,1,10,191,A
0,24.08963900501159,14,7,9,205,A
1,25.014639550240496,2,4,14,128,B
1,33.78823416861026,4,7,6,143,C
4,20.415281794489218,2,5,17,7,D
3,32.11705936767792,14,4,3,246,A
0,23.262618299635427,3,7,7,182,B
4,36.18888087757269,2,7,14,48,D
1,33.724720562316364,8,5,12,235,B
1,29.12620268877312,6,0,14,148,S
3,25.515404214344734,4,0,4,196,S
0,24.885805890743292,10,4,3,210,A
0,33.78959187457195,3,3,3,318,A
2,28.605712524975143,13,2,3,221,A
0,30.697576309351795,8,6,9,218,B
3,34.13132680497454,10,6,3,277,A
2,32.021941227450185,11,5,9,247,A
2,31.365437086000668,4,2,7,282,A
1,33.28435944557765,7,6,9,166,C
1,20.065864577277697,7,5,5,81,C
0,39.07113613440197,14,0,2,345,S
2,38.46478767456375,8,1,7,321,S
1,28.204100105670648,9,2,7,118,B
3,21.31675484328605,8,4,2,209,A
1,27.47221890147365,10,3,14,166,A
1,25.10404248031196,3,5,11,135,B
2,26.7343319456019,14,5,6,218,A
2,23.63644322629796,9,6,5,208,A
4,32.21045111547372,3,1,13,0,B
3,28.03570490325518,6,6,6,265,A
2,38.32497606565269,7,1,9,300,S
0,29.871548773443642,5,5,8,238,A
3,39.28873466350004,13,7,5,369,A
3,34.63150955256667,11,8,7,302,A
2,25.903294905974057,7,6,2,235,A
3,34.22414321468045,9,0,6,280,S
2,21.640524497112,14,4,8,209,S
1,33.92722533832945,8,1,8,222,A
4,21.61409789856326,0,3,16,6,C
1,21.049553616588078,6,7,12,110,C
2,24.240867243859192,14,2,7,192,S
2,34.29538716998519,7,8,6,270,B
1,27.01676462988908,8,7,9,147,B
0,25.116396063858694,4,6,8,242,A
0,38.53881246240218,9,8,9,368,A
0,24.832758961547555,12,2,2,207,A
2,31.44538704683555,5,0,7,274,S
3,28.53138009423072,6,7,9,238,A
2,35.50666453178425,3,8,7,254,B
3,32.137194072058946,5,2,6,244,A
1,37.24585059108423,6,7,12,232,B
4,30.13985940771168,1,8,13,21,D
3,36.744198205785366,11,4,5,365,S
0,21.485970764718687,4,4,3,194,A
2,22.51794707409974,8,1,7,182,S
1,32.65287272608393,2,6,11,222,B
0,30.20809377438063,14,5,5,271,A
1,38.73138849806679,5,4,10,250,B
4,25.422235238708595,3,4,23,8,C
2,30.21772016449328,13,6,9,283,A
2,26.996065760937658,3,4,5,207,B
4,24.342638558768638,2,1,26,3,A
2,20.19759213284113,8,1,3,155,A
3,21.292092961726418,9,2,7,199,S
1,20.161052432505624,3,6,11,116,B
0,22.352172692663082,13,6,7,223,A
4,35.469624067570834,1,7,27,8,C
3,21.693884231733943,13,6,8,207,A
0,32.428619181215765,13,0,8,243,S
0,22.778549598257257,5,5,3,224,A
4,34.28025602496536,2,2,11,50,C
3,23.45721049977454,4,2,8,222,A
0,26.245448402713503,4,1,8,187,A
0,33.21482077467688,13,3,3,242,A
3,22.308672799670184,11,6,5,164,B
2,30.070700931162673,7,2,7,256,A
0,22.897042204508537,9,8,5,166,B
1,28.640091776183077,8,7,6,130,C
3,26.42106570759971,10,2,2,213,A
0,21.713007878308204,3,1,5,166,A
4,37.429041292376866,3,3,29,46,B
1,27.742426779810863,8,1,6,144,A
0,31.820951097133765,6,8,9,309,A
1,39.00336681526187,6,6,10,183,C
1,34.752223234642656,11,5,14,232,B
2,33.68277576746114,8,1,4,293,S
1,39.56196238631426,4,7,7,203,C
2,33.85237383292107,6,6,6,284,A
3,30.438599056075205,5,0,2,268,S
2,22.560495257221536,3,0,5,192,S
4,36.76599106405681,2,5,15,20,D
0,39.4183957705376,5,6,6,291,B
3,38.403668060266725,5,1,4,332,A
3,37.37998815903606,13,0,4,365,S
4,38.02407149128709,0,3,21,11,C
2,30.6762342851669,12,3,3,245,A
0,37.91123460653755,6,3,4,313,A
2,26.85136049222958,10,0,6,249,S
1,21.79031399589771,8,0,8,87,S
2,23.168542988123587,13,5,5,212,A
3,23.69023991197423,9,5,2,218,A
0,39.224158024457196,13,2,9,363,S
2,24.54041651107024,4,2,9,181,A
0,26.395545780977994,10,8,8,243,A
0,39.44365936374082,4,0,4,388,S
1,33.677098500704155,3,5,4,202,B
1,30.616158561808327,7,3,12,124,B
3,24.376693551753853,13,7,8,207,A
4,26.048391122255957,0,8,18,3,D
0,36.254600988631715,5,5,7,260,B
4,25.56307833672269,1,1,23,25,A
3,36.98667509229154,11,5,9,280,A
0,30.32123644721954,6,6,6,279,A
0,35.772354986142105,13,0,5,320,S
4,37.90927115517947,2,8,14,69,D
2,33.37906154914607,7,2,9,308,S
1,35.46063797411435,3,5,11,177,C
2,34.264312928864996,7,0,5,300,S
4,28.399715969119004,1,5,28,16,C
1,33.84681887825225,11,6,11,157,C
2,33.386528255471475,11,5,7,284,A
1,24.824462502187934,8,5,11,114,C
0,20.314400206068996,9,6,5,199,A
2,38.957041461436674,6,5,7,340,A
1,28.431235122338393,2,2,12,187,B
1,20.446576611067666,7,2,10,100,B
1,25.762904972230565,7,3,5,171,B
2,35.347153220854906,6,8,7,296,B
3,38.65912084284157,7,7,4,355,A
2,39.571926678259665,6,3,8,284,A
4,35.530638855415795,3,9,29,29,C
2,38.15438046501042,10,5,6,336,A
1,23.71442371001935,2,6,11,142,B
0,26.206202630869786,11,4,3,221,A
2,38.109218787370345,8,7,5,287,B
2,35.48600235560302,9,4,5,354,A
1,36.9943303604244,3,3,6,220,B
0,32.022588198605376,12,6,8,235,B
0,37.857425046562035,11,7,4,291,B
4,32.66042439076037,0,5,27,46,C
2,38.23368871414055,8,2,6,357,S
0,27.336201895109376,14,1,6,257,S
0,29.125992835811118,12,6,7,210,B
3,20.908203121674074,12,1,4,154,S
3,37.41328955237512,8,7,8,363,A
0,30.890280892184276,8,4,8,298,A
4,27.340623512431716,3,9,12,10,D
0,24.45837723371681,11,4,6,225,A
1,30.60186126949533,6,7,10,196,B
2,30.672491754532352,4,0,4,302,S
4,21.200726260047173,3,2,15,38,C
1,32.72289616878464,9,2,12,207,A
4,33.419889640566325,3,2,20,14,B
1,20.946968094931385,8,2,10,109,B
2,35.56568732356916,13,1,8,311,S
2,32.300297167341654,7,7,6,315,A
3,21.592739942266682,9,7,5,178,A
1,24.561498788835806,7,5,6,111,C
3,27.730182966298134,7,0,8,265,S
1,27.440577787404624,11,1,14,182,S
3,32.480399882281276,6,8,9,304,A
2,38.75474939790844,10,1,9,289,S
4,25.84453709807216,0,2,15,0,C
3,38.345960949912254,14,5,8,348,A
1,37.06805444361757,9,0,8,156,S
1,38.96414123630929,6,4,5,257,B
2,30.44520809058032,9,7,3,266,A
1,26.593591474602498,4,1,8,132,B
0,28.094506228898712,10,3,9,268,S
4,22.183394035085776,0,7,12,1,D
3,24.603625577425156,7,0,3,188,S
4,24.382899364651607,3,8,18,4,D
2,37.22997245708044,6,4,8,328,A
3,27.337434129647768,10,6,2,204,B
3,34.174646651297294,10,4,7,306,A
0,20.802575781565118,5,4,8,168,A
2,24.308214105242804,9,0,5,225,S
1,26.619568504761055,8,3,6,135,B
0,20.072084797765744,8,0,8,157,S
0,27.358266261950767,8,6,2,232,A
4,27.64438535245782,1,2,22,15,B
4,22.44821613373134,0,0,14,19,A
4,37.73226285743242,2,1,22,35,A
0,20.03659894299367,7,2,4,163,A
1,31.27638250135281,3,7,13,211,B
3,22.921407679167075,10,6,3,186,A
4,22.255411169783063,1,2,28,41,B
1,36.58504983040916,6,5,4,212,B
2,38.5992715156102,12,8,6,283,B
4,32.02980271326087,1,3,17,19,C
3,26.474484619738167,13,3,5,252,S
2,38.74881057974886,12,5,7,271,B
2,27.501178882262124,8,2,2,214,A
3,20.1365002153384,12,1,8,174,S
4,31.633811694953604,3,5,26,29,C
0,25.327249253680368,14,3,9,204,A
3,32.45386485239951,12,6,7,290,A
3,36.93933083415266,13,4,4,296,A
3,20.45615321375246,10,3,9,145,A
2,28.722941998314898,14,3,4,254,S
1,34.735126906628466,11,1,4,238,A
0,35.672148975997985,12,3,6,261,A
4,27.22869630253005,1,2,23,33,B
4,30.02685760849559,3,2,20,8,B
1,27.239558987045704,8,6,8,144,B
3,28.896066666901454,4,7,4,248,B
0,30.298773591746198,8,1,5,290,S
4,21.875966699181,0,9,17,36,D
4,32.18492620751556,1,3,13,53,D
3,23.316599520789875,6,6,6,185,B
1,24.099220377551177,11,2,5,112,B
0,33.533166089899694,6,1,9,242,A
1,36.653318996541714,4,6,5,220,B
1,32.50045997862984,11,4,12,174,B
0,26.428282020400154,12,5,2,208,A
0,29.263917559308965,7,4,6,290,A
4,22.37056057640252,0,0,25,27,S
4,33.77985136741954,3,0,15,62,S
0,24.758729048375763,6,1,6,233,S
2,31.71938357399791,5,6,3,297,A
4,26.290415353364065,2,1,24,25,A
2,36.74294862650235,14,4,9,364,S
0,21.689802084896577,9,7,6,203,A
4,35.66565319312902,2,0,18,64,S
1,33.90816724791335,10,3,4,142,B
0,29.719635691282058,4,1,8,224,A
3,24.12277836420794,11,4,2,216,A
2,39.88860358400541,12,8,3,298,B
0,33.84823917880682,5,2,5,254,A
0,39.91560788936269,11,6,8,297,B
4,33.32192435515843,2,8,17,62,D
4,29.920696188125287,0,4,27,42,C
4,23.572428140592038,0,5,20,3,D
3,26.668360028920333,4,4,4,209,B
4,30.57215645383858,0,0,17,36,S
0,35.52734923598112,13,2,9,345,S
4,38.369033438542445,1,0,19,50,S
1,39.06772145062001,3,4,8,246,B
4,28.077671337721757,3,8,23,55,D
3,34.292978069143025,12,3,9,321,S
1,32.208224073873325,8,4,14,157,B
0,31.771036291413616,6,3,2,227,B
0,32.13777363494415,5,6,6,283,A
2,35.658433058817906,8,5,2,298,A
1,39.597819421306866,4,1,12,184,B
2,29.043459111808822,10,8,2,209,B
1,29.66619022419666,10,6,10,195,B
1,29.810534740509464,11,0,8,161,S
3,33.69276663726214,11,4,8,333,S
2,39.4130326609558,10,0,2,350,S
3,38.465065760812294,4,2,9,271,A
1,22.923093645484272,7,5,8,116,B
0,30.013332804454375,4,2,3,291,A
1,25.8898543000708,10,4,7,179,B
3,28.74726125703555,9,1,5,277,S
2,32.078565687706195,6,0,9,261,S
2,38.29018085437313,14,8,8,361,A
3,33.69192100232654,13,8,4,312,A
2,25.776493011596525,14,8,3,223,A
4,37.520088269295016,0,9,18,31,D
0,35.30808878508442,9,5,9,320,A
0,32.4060618008676,11,3,3,296,A
0,36.2223574548139,4,0,2,271,A
2,34.68650626989998,14,5,9,262,A
2,30.56936679015749,9,6,2,256,A
1,32.476145278417505,5,1,14,192,A
1,23.423833591810503,8,7,7,98,C
0,25.338643956915128,13,4,8,195,A
4,31.458969473948365,0,3,21,34,C
1,25.499822595798378,6,3,9,165,B
1,30.912822531871303,9,0,7,202,S
2,39.65175623103602,13,8,7,310,B
4,33.26635687348962,0,8,12,10,D
0,27.010203201935205,13,1,6,262,S
1,35.13733403915637,8,6,6,144,C
4,28.54406677956085,0,5,16,29,D
4,21.93439667102259,3,5,16,21,D
0,30.306326717827087,6,3,7,299,S
4,24.18936863610471,2,5,11,26,D
4,23.539059385997074,2,6,19,12,D
4,38.74763093130865,1,3,25,41,B
1,29.051093238971358,8,1,9,191,A
0,31.97739954453683,10,7,8,308,A
4,38.02535161116868,0,6,19,64,D
4,36.32826848258995,0,2,22,21,B
1,34.85268565735042,9,1,7,174,A
0,27.11880950799503,6,3,2,213,A
2,37.31744096979182,12,3,3,345,S
1,27.20547439466021,7,4,11,176,B
0,30.81840614054734,14,2,8,245,S
4,21.005657407089572,3,3,25,7,B
0,30.554105843059446,14,6,8,279,A
0,38.74306012651532,10,6,7,295,B
0,30.91183538569407,11,2,4,288,S
2,24.37561364525387,8,4,8,227,A
0,32.3163779957974,13,8,5,273,A
2,22.1991192352436,8,7,8,195,A
4,30.50412138914177,3,5,24,17,C
2,30.7655447908966,3,3,2,247,A
4,35.7868379078361,2,5,26,39,C
4,20.05501991107842,3,7,11,27,D
2,29.580539179514673,14,7,6,266,A
1,25.634485472006595,5,0,9,141,S
3,32.378929922776344,6,5,3,303,A
0,25.742163596880136,10,2,9,248,S
3,30.72659650572212,13,2,6,245,S
0,33.74416372263375,12,4,6,313,A
0,31.685258545455874,4,4,2,284,A
4,32.50323622736197,0,3,21,8,C
0,22.901510079597344,3,3,8,206,A
0,28.2263399721434,5,1,6,282,S
2,28.621704357180363,9,8,9,276,A
3,33.77203752632222,4,7,5,279,B
2,39.18670336567837,6,0,4,376,S
0,30.219538312511126,7,1,8,250,S
4,22.502584310414512,2,4,13,13,D
2,38.79653285288496,14,8,9,344,A
2,35.2325394557859,3,3,8,250,B
1,38.44389677268741,10,7,6,200,C
0,36.655141117420754,14,3,8,283,A
4,24.88280237389998,3,5,22,27,C
2,38.93019082359731,11,6,9,364,A
2,37.707782802677144,10,6,5,276,B
4,34.19474385051043,2,4,22,1,C
0,29.925199560836774,10,0,6,248,S
1,39.15406826486593,6,5,7,238,B
2,24.73680073738819,6,6,4,197,B
1,27.870288402608995,2,6,7,115,C
3,25.67836581836778,11,4,7,228,A
0,34.34565943864213,8,0,4,248,S
3,32.81928791994664,5,6,6,305,A
3,30.34760366906901,10,1,3,259,S
3,39.87605053402392,3,0,3,397,S
0,35.89787499412995,3,7,3,355,A
0,33.91245605716495,11,0,7,271,S
4,37.094491882368715,3,3,24,37,B
1,38.528277571673954,11,5,13,206,B
1,35.57794595164115,7,3,11,235,A
4,20.622402914064967,0,9,23,17,D
